"holiday","temp","rain_1h","snow_1h","clouds_all","weather_main","weather_description","date_time","traffic_volume"
"None",13.63,0,0,1,"Clear","sky is clear","2017-06-04 06:00:00",1258
"None",15.2,0,0,5,"Clear","sky is clear","2017-06-04 07:00:00",1614
"None",18.18,0,0,5,"Clear","sky is clear","2017-06-04 08:00:00",2387
"None",21.93,0,0,1,"Clear","sky is clear","2017-06-04 09:00:00",3289
"None",24.79,0,0,5,"Clear","sky is clear","2017-06-04 10:00:00",3970
"None",27.13,0,0,5,"Clear","sky is clear","2017-06-04 11:00:00",4327
"None",28.29,0,0,1,"Clear","sky is clear","2017-06-04 12:00:00",4460
"None",29.22,0,0,1,"Clear","sky is clear","2017-06-04 13:00:00",4527
"None",30,0,0,1,"Clear","sky is clear","2017-06-04 14:00:00",4709
"None",30.14,0,0,1,"Clear","sky is clear","2017-06-04 15:00:00",4542
"None",30.93,0,0,1,"Clear","sky is clear","2017-06-04 16:00:00",4488
"None",31,0,0,1,"Clear","sky is clear","2017-06-04 17:00:00",4536
"None",30.67,0,0,1,"Clear","sky is clear","2017-06-04 18:00:00",4331
"None",29.81,0,0,1,"Clear","sky is clear","2017-06-04 19:00:00",3679
"None",28.47,0,0,1,"Clear","sky is clear","2017-06-04 20:00:00",3420
"None",26.61,0,0,1,"Clear","sky is clear","2017-06-04 21:00:00",3527
"None",23.94,0,0,1,"Clear","sky is clear","2017-06-04 22:00:00",3263
"None",22.27,0,0,1,"Clear","sky is clear","2017-06-04 23:00:00",3275
"None",20.38,0,0,1,"Clear","sky is clear","2017-06-05 00:00:00",799
"None",18.8200000000001,0,0,1,"Clear","sky is clear","2017-06-05 01:00:00",524
"None",17,0,0,1,"Clear","sky is clear","2017-06-05 02:00:00",607
"None",16.13,0,0,1,"Clear","sky is clear","2017-06-05 03:00:00",480
"None",15.67,0,0,1,"Clear","sky is clear","2017-06-05 04:00:00",1071
"None",15.14,0,0,1,"Clear","sky is clear","2017-06-05 05:00:00",3022
"None",14.4,0,0,1,"Clear","sky is clear","2017-06-05 06:00:00",5946
"None",14.73,0,0,5,"Clear","sky is clear","2017-06-05 07:00:00",6187
"None",15.73,0,0,1,"Clear","sky is clear","2017-06-05 08:00:00",6051
"None",17.13,0,0,1,"Clear","sky is clear","2017-06-05 09:00:00",4737
"None",18.3200000000001,0,0,40,"Clouds","scattered clouds","2017-06-05 10:00:00",4262
"None",19.75,0,0,5,"Clear","sky is clear","2017-06-05 11:00:00",4429
"None",21.49,0,0,1,"Clear","sky is clear","2017-06-05 12:00:00",4478
"None",23.46,0,0,1,"Clear","sky is clear","2017-06-05 13:00:00",4771
"None",25,0,0,1,"Clear","sky is clear","2017-06-05 14:00:00",5019
"None",26.13,0,0,1,"Clear","sky is clear","2017-06-05 15:00:00",5492
"None",26.87,0,0,1,"Clear","sky is clear","2017-06-05 16:00:00",6324
"None",27.06,0,0,5,"Clear","sky is clear","2017-06-05 17:00:00",5876
"None",27.13,0,0,5,"Clear","sky is clear","2017-06-05 18:00:00",4362
"None",26.8,0,0,5,"Clear","sky is clear","2017-06-05 19:00:00",3313
"None",26.2,0,0,1,"Haze","haze","2017-06-05 20:00:00",2850
"None",24.14,0,0,1,"Clear","sky is clear","2017-06-05 21:00:00",2847
"None",21.61,0,0,5,"Clear","sky is clear","2017-06-05 22:00:00",1969
"None",20,0,0,1,"Clear","sky is clear","2017-06-05 23:00:00",1151
"None",18.94,0,0,1,"Clear","sky is clear","2017-06-06 00:00:00",686
"None",16.95,0,0,1,"Clear","sky is clear","2017-06-06 01:00:00",448
"None",15.8,0,0,1,"Clear","sky is clear","2017-06-06 02:00:00",294
"None",14.74,0,0,1,"Clear","sky is clear","2017-06-06 03:00:00",328
"None",13.54,0,0,1,"Clear","sky is clear","2017-06-06 04:00:00",850
"None",11.51,0,0,1,"Clear","sky is clear","2017-06-06 05:00:00",2962
"None",10.63,0,0,1,"Clear","sky is clear","2017-06-06 06:00:00",6013
"None",11.93,0,0,1,"Clear","sky is clear","2017-06-06 07:00:00",6173
"None",15.13,0,0,5,"Clear","sky is clear","2017-06-06 08:00:00",5771
"None",17.86,0,0,5,"Clear","sky is clear","2017-06-06 09:00:00",4905
"None",20.19,0,0,5,"Clear","sky is clear","2017-06-06 10:00:00",4523
"None",21.87,0,0,1,"Clear","sky is clear","2017-06-06 11:00:00",4603
"None",23.27,0,0,1,"Clear","sky is clear","2017-06-06 12:00:00",4807
"None",24.33,0,0,1,"Haze","haze","2017-06-06 13:00:00",4905
"None",25.33,0,0,1,"Clear","sky is clear","2017-06-06 14:00:00",5032
"None",26,0,0,1,"Haze","haze","2017-06-06 15:00:00",5476
"None",26.47,0,0,1,"Clear","sky is clear","2017-06-06 16:00:00",6238
"None",26.93,0,0,1,"Clear","sky is clear","2017-06-06 17:00:00",5627
"None",26.87,0,0,1,"Clear","sky is clear","2017-06-06 18:00:00",4360
"None",26.53,0,0,20,"Clouds","few clouds","2017-06-06 19:00:00",3485
"None",25.8,0,0,1,"Clear","sky is clear","2017-06-06 20:00:00",2974
"None",23.54,0,0,40,"Clouds","scattered clouds","2017-06-06 21:00:00",2798
"None",20.68,0,0,40,"Clouds","scattered clouds","2017-06-06 22:00:00",2220
"None",19,0,0,1,"Clear","sky is clear","2017-06-06 23:00:00",1254
"None",17.61,0,0,1,"Clear","sky is clear","2017-06-07 00:00:00",698
"None",15.51,0,0,1,"Clear","sky is clear","2017-06-07 01:00:00",440
"None",14.63,0,0,1,"Clear","sky is clear","2017-06-07 02:00:00",315
"None",13.63,0,0,1,"Clear","sky is clear","2017-06-07 03:00:00",357
"None",12.46,0,0,1,"Clear","sky is clear","2017-06-07 04:00:00",870
"None",11.73,0,0,1,"Clear","sky is clear","2017-06-07 05:00:00",3008
"None",11.94,0,0,1,"Clear","sky is clear","2017-06-07 06:00:00",5395
"None",13.49,0,0,1,"Clear","sky is clear","2017-06-07 07:00:00",5917
"None",17.72,0,0,75,"Clouds","broken clouds","2017-06-07 08:00:00",6009
"None",21.19,0,0,75,"Clouds","broken clouds","2017-06-07 09:00:00",5064
"None",23.06,0,0,75,"Clouds","broken clouds","2017-06-07 10:00:00",4574
"None",24.6,0,0,1,"Clear","sky is clear","2017-06-07 11:00:00",4684
"None",26.47,0,0,1,"Clear","sky is clear","2017-06-07 12:00:00",4708
"None",27.46,0,0,1,"Clear","sky is clear","2017-06-07 13:00:00",4793
"None",28.12,0,0,1,"Clear","sky is clear","2017-06-07 14:00:00",5070
"None",29.12,0,0,1,"Clear","sky is clear","2017-06-07 15:00:00",5642
"None",29.81,0,0,75,"Clouds","broken clouds","2017-06-07 16:00:00",6465
"None",29.88,0,0,75,"Clouds","broken clouds","2017-06-07 17:00:00",5965
"None",29.6,0,0,75,"Clouds","broken clouds","2017-06-07 18:00:00",4648
"None",29.13,0,0,75,"Clouds","broken clouds","2017-06-07 19:00:00",3693
"None",27.54,0,0,90,"Drizzle","light intensity drizzle","2017-06-07 20:00:00",3076
"None",27.54,0,0,90,"Rain","light rain","2017-06-07 20:00:00",3076
"None",25.74,0,0,90,"Thunderstorm","proximity thunderstorm with rain","2017-06-07 21:00:00",2824
"None",25.74,0,0,90,"Drizzle","light intensity drizzle","2017-06-07 21:00:00",2824
"None",24.14,0,0,90,"Thunderstorm","proximity thunderstorm","2017-06-07 22:00:00",2349
"None",21.96,0,0,90,"Thunderstorm","proximity thunderstorm","2017-06-07 23:00:00",1422
"None",21.96,0,0,90,"Rain","heavy intensity rain","2017-06-07 23:00:00",1422
"None",20.95,0,0,90,"Rain","light rain","2017-06-08 00:00:00",920
"None",20.5,0,0,1,"Rain","light rain","2017-06-08 01:00:00",563
"None",19.79,0,0,1,"Drizzle","light intensity drizzle","2017-06-08 02:00:00",624
"None",19.61,0,0,1,"Clear","sky is clear","2017-06-08 03:00:00",802
"None",19.14,0,0,1,"Mist","mist","2017-06-08 04:00:00",1227
"None",18.38,0,0,40,"Fog","fog","2017-06-08 05:00:00",3193
"None",18.6,0,0,40,"Clouds","scattered clouds","2017-06-08 06:00:00",6083
"None",18.65,0,0,75,"Clouds","broken clouds","2017-06-08 07:00:00",6473
"None",20.0700000000001,0,0,40,"Clouds","scattered clouds","2017-06-08 08:00:00",6160
"None",21.13,0,0,20,"Clouds","few clouds","2017-06-08 09:00:00",5031
"None",22.44,0,0,20,"Clouds","few clouds","2017-06-08 10:00:00",4508
"None",23.73,0,0,20,"Clouds","few clouds","2017-06-08 11:00:00",4794
"None",25.06,0,0,40,"Clouds","scattered clouds","2017-06-08 12:00:00",5061
"None",25.93,0,0,75,"Clouds","broken clouds","2017-06-08 13:00:00",4821
"None",26.67,0,0,75,"Clouds","broken clouds","2017-06-08 14:00:00",5017
"None",26.87,0,0,75,"Clouds","broken clouds","2017-06-08 15:00:00",5745
"None",27.4,0,0,1,"Clear","sky is clear","2017-06-08 16:00:00",6500
"None",27.6,0,0,40,"Clouds","scattered clouds","2017-06-08 17:00:00",5937
"None",27.27,0,0,40,"Clouds","scattered clouds","2017-06-08 18:00:00",4630
"None",27.4,0,0,40,"Clouds","scattered clouds","2017-06-08 19:00:00",3744
"None",26.74,0,0,1,"Clear","sky is clear","2017-06-08 20:00:00",3162
"None",25.0700000000001,0,0,5,"Clear","sky is clear","2017-06-08 21:00:00",3390
"None",22.63,0,0,1,"Clear","sky is clear","2017-06-08 22:00:00",2537
"None",21.26,0,0,1,"Clear","sky is clear","2017-06-08 23:00:00",1505
"None",19.88,0,0,1,"Clear","sky is clear","2017-06-09 00:00:00",839
"None",19,0,0,1,"Clear","sky is clear","2017-06-09 01:00:00",469
"None",18.47,0,0,1,"Clear","sky is clear","2017-06-09 02:00:00",371
"None",17.72,0,0,1,"Clear","sky is clear","2017-06-09 03:00:00",388
"None",16.93,0,0,1,"Clear","sky is clear","2017-06-09 04:00:00",841
"None",16.2,0,0,1,"Clear","sky is clear","2017-06-09 05:00:00",2798
"None",15.6,0,0,1,"Clear","sky is clear","2017-06-09 06:00:00",5376
"None",16.13,0,0,1,"Clear","sky is clear","2017-06-09 07:00:00",6350
"None",18.19,0,0,5,"Clear","sky is clear","2017-06-09 08:00:00",5457
"None",20.21,0,0,5,"Clear","sky is clear","2017-06-09 09:00:00",4876
"None",22.13,0,0,5,"Clear","sky is clear","2017-06-09 10:00:00",4764
"None",23.5700000000001,0,0,5,"Clear","sky is clear","2017-06-09 11:00:00",4866
"None",25.21,0,0,5,"Clear","sky is clear","2017-06-09 12:00:00",4838
"None",26.21,0,0,1,"Clear","sky is clear","2017-06-09 13:00:00",4924
"None",27.14,0,0,40,"Clouds","scattered clouds","2017-06-09 14:00:00",5233
"None",27.79,0,0,40,"Clouds","scattered clouds","2017-06-09 15:00:00",5606
"None",28.36,0,0,20,"Clouds","few clouds","2017-06-09 16:00:00",5844
"None",28.5,0,0,1,"Clear","sky is clear","2017-06-09 17:00:00",5436
"None",29,0,0,1,"Clear","sky is clear","2017-06-09 18:00:00",4229
"None",28.5700000000001,0,0,1,"Clear","sky is clear","2017-06-09 19:00:00",4023
"None",27.93,0,0,1,"Clear","sky is clear","2017-06-09 20:00:00",3537
"None",26.65,0,0,1,"Clear","sky is clear","2017-06-09 21:00:00",3036
"None",25.22,0,0,40,"Clouds","scattered clouds","2017-06-09 22:00:00",2951
"None",24.5,0,0,1,"Clear","sky is clear","2017-06-09 23:00:00",3467
"None",24,0,0,1,"Clear","sky is clear","2017-06-10 00:00:00",1721
"None",23.39,0,0,1,"Clear","sky is clear","2017-06-10 01:00:00",994
"None",23.6,0,0,1,"Clear","sky is clear","2017-06-10 02:00:00",641
"None",23.8,0,0,1,"Clear","sky is clear","2017-06-10 03:00:00",414
"None",24.13,0,0,1,"Clear","sky is clear","2017-06-10 04:00:00",459
"None",24.28,0,0,1,"Clear","sky is clear","2017-06-10 05:00:00",740
"None",23.86,0,0,1,"Clear","sky is clear","2017-06-10 06:00:00",1383
"None",23.87,0,0,1,"Clear","sky is clear","2017-06-10 07:00:00",2089
"None",24.36,0,0,1,"Clear","sky is clear","2017-06-10 08:00:00",2929
"None",26,0,0,40,"Clouds","scattered clouds","2017-06-10 09:00:00",3648
"None",27.46,0,0,1,"Clear","sky is clear","2017-06-10 10:00:00",3996
"None",29.28,0,0,5,"Clear","sky is clear","2017-06-10 11:00:00",4307
"None",31,0,0,1,"Clear","sky is clear","2017-06-10 12:00:00",4857
"None",32.53,0,0,40,"Clouds","scattered clouds","2017-06-10 13:00:00",4505
"None",33,0,0,40,"Clouds","scattered clouds","2017-06-10 14:00:00",4600
"None",33.6,0,0,90,"Clouds","overcast clouds","2017-06-10 15:00:00",4550
"None",33.87,0,0,75,"Clouds","broken clouds","2017-06-10 16:00:00",4231
"None",33.53,0,0,75,"Clouds","broken clouds","2017-06-10 17:00:00",4149
"None",33.14,0,0,1,"Clear","sky is clear","2017-06-10 18:00:00",3954
"None",32.34,0,0,75,"Clouds","broken clouds","2017-06-10 19:00:00",3537
"None",31.47,0,0,1,"Clear","sky is clear","2017-06-10 20:00:00",3235
"None",30.01,0,0,1,"Clear","sky is clear","2017-06-10 21:00:00",3370
"None",27.48,0,0,40,"Clouds","scattered clouds","2017-06-10 22:00:00",3604
"None",24.95,0,0,1,"Clear","sky is clear","2017-06-10 23:00:00",2621
"None",23.81,0,0,1,"Clear","sky is clear","2017-06-11 00:00:00",1743
"None",22.47,0,0,40,"Clouds","scattered clouds","2017-06-11 01:00:00",1123
"None",22.21,0,0,1,"Clear","sky is clear","2017-06-11 02:00:00",718
"None",21.47,0,0,1,"Clear","sky is clear","2017-06-11 03:00:00",466
"None",20.74,0,0,1,"Clear","sky is clear","2017-06-11 04:00:00",338
"None",21.46,0,0,1,"Clear","sky is clear","2017-06-11 05:00:00",537
"None",21.8,0,0,40,"Clouds","scattered clouds","2017-06-11 06:00:00",877
"None",22.34,0,0,75,"Clouds","broken clouds","2017-06-11 07:00:00",1131
"None",22.54,0,0,20,"Thunderstorm","proximity thunderstorm","2017-06-11 08:00:00",1568
"None",21.74,0,0,90,"Thunderstorm","proximity thunderstorm","2017-06-11 09:00:00",1704
"None",16.4,0,0,90,"Thunderstorm","proximity thunderstorm","2017-06-11 10:00:00",2709
"None",16.4,0,0,90,"Mist","mist","2017-06-11 10:00:00",2709
"None",16.4,0,0,90,"Rain","heavy intensity rain","2017-06-11 10:00:00",2709
"None",16.0700000000001,0,0,90,"Thunderstorm","proximity thunderstorm","2017-06-11 11:00:00",3401
"None",16.0700000000001,0,0,90,"Mist","mist","2017-06-11 11:00:00",3401
"None",16.0700000000001,0,0,90,"Rain","moderate rain","2017-06-11 11:00:00",3401
"None",16.4,0,0,90,"Rain","light rain","2017-06-11 12:00:00",4039
"None",16.4,0,0,90,"Thunderstorm","proximity thunderstorm","2017-06-11 12:00:00",4039
"None",18.2,0,0,90,"Thunderstorm","proximity thunderstorm","2017-06-11 13:00:00",4325
"None",20.33,0,0,90,"Clouds","overcast clouds","2017-06-11 14:00:00",4346
"None",21.0700000000001,0,0,90,"Clouds","overcast clouds","2017-06-11 15:00:00",4510
"None",21.79,0,0,90,"Thunderstorm","proximity thunderstorm","2017-06-11 16:00:00",4451
"None",21.79,0,0,90,"Rain","light rain","2017-06-11 16:00:00",4451
"None",21.58,0,0,90,"Thunderstorm","proximity thunderstorm","2017-06-11 17:00:00",4137
"None",21.58,0,0,90,"Drizzle","light intensity drizzle","2017-06-11 17:00:00",4137
"None",21.58,0,0,90,"Rain","light rain","2017-06-11 17:00:00",4137
"None",21.8,0,0,75,"Rain","light rain","2017-06-11 18:00:00",3636
"None",21.8,0,0,75,"Thunderstorm","thunderstorm","2017-06-11 18:00:00",3636
"None",21.8,0,0,40,"Rain","heavy intensity rain","2017-06-11 19:00:00",3214
"None",21.8,0,0,40,"Mist","mist","2017-06-11 19:00:00",3214
"None",21.72,0,0,75,"Rain","light rain","2017-06-11 20:00:00",2960
"None",21.67,0,0,1,"Clear","sky is clear","2017-06-11 21:00:00",2666
"None",20.6,0,0,90,"Mist","mist","2017-06-11 22:00:00",2072
"None",20.6,0,0,90,"Haze","haze","2017-06-11 22:00:00",2072
"None",20,0,0,1,"Fog","fog","2017-06-11 23:00:00",1183
"None",20,0,0,1,"Mist","mist","2017-06-11 23:00:00",1183
"None",20,0,0,1,"Haze","haze","2017-06-11 23:00:00",1183
"None",19.73,0,0,1,"Mist","mist","2017-06-12 00:00:00",658
"None",19.73,0,0,1,"Fog","fog","2017-06-12 00:00:00",658
"None",19.73,0,0,1,"Haze","haze","2017-06-12 00:00:00",658
"None",19.14,0,0,90,"Mist","mist","2017-06-12 01:00:00",412
"None",19.14,0,0,90,"Fog","fog","2017-06-12 01:00:00",412
"None",18.81,0,0,90,"Fog","fog","2017-06-12 02:00:00",308
"None",18.81,0,0,90,"Mist","mist","2017-06-12 02:00:00",308
"None",18.26,0,0,90,"Fog","fog","2017-06-12 03:00:00",320
"None",18.26,0,0,90,"Mist","mist","2017-06-12 03:00:00",320
"None",17.94,0,0,90,"Fog","fog","2017-06-12 04:00:00",880
"None",17.94,0,0,90,"Mist","mist","2017-06-12 04:00:00",880
"None",17.87,0,0,1,"Fog","fog","2017-06-12 05:00:00",2830
"None",17.87,0,0,1,"Mist","mist","2017-06-12 05:00:00",2830
"None",17.46,0,0,90,"Mist","mist","2017-06-12 06:00:00",5621
"None",17.46,0,0,90,"Fog","fog","2017-06-12 06:00:00",5621
"None",17.46,0,0,90,"Mist","mist","2017-06-12 07:00:00",6068
"None",17.46,0,0,90,"Fog","fog","2017-06-12 07:00:00",6068
"None",18.06,0,0,20,"Mist","mist","2017-06-12 08:00:00",5716
"None",18.06,0,0,20,"Fog","fog","2017-06-12 08:00:00",5716
"None",20,0,0,40,"Mist","mist","2017-06-12 09:00:00",4766
"None",22.2,0,0,75,"Mist","mist","2017-06-12 10:00:00",4229
"None",23.62,0,0,40,"Clouds","scattered clouds","2017-06-12 11:00:00",4515
"None",25.71,0,0,40,"Clouds","scattered clouds","2017-06-12 12:00:00",4880
"None",26.87,0,0,75,"Clouds","broken clouds","2017-06-12 13:00:00",4843
"None",26.26,0,0,1,"Thunderstorm","proximity thunderstorm","2017-06-12 14:00:00",5002
"None",24.51,0,0,90,"Thunderstorm","proximity thunderstorm","2017-06-12 15:00:00",5287
"None",24.51,0,0,90,"Rain","light rain","2017-06-12 15:00:00",5287
"None",21.53,0,0,75,"Rain","moderate rain","2017-06-12 16:00:00",5927
"None",21.53,0,0,75,"Mist","mist","2017-06-12 16:00:00",5927
"None",21.62,0,0,75,"Rain","moderate rain","2017-06-12 17:00:00",5666
"None",21.62,0,0,75,"Mist","mist","2017-06-12 17:00:00",5666
"None",21.44,0,0,75,"Rain","light rain","2017-06-12 18:00:00",4342
"None",21.44,0,0,75,"Mist","mist","2017-06-12 18:00:00",4342
"None",22.13,0,0,90,"Rain","light rain","2017-06-12 19:00:00",3056
"None",22.81,0,0,75,"Clouds","broken clouds","2017-06-12 20:00:00",2608
"None",22.25,0,0,75,"Clouds","broken clouds","2017-06-12 21:00:00",2421
"None",20.87,0,0,40,"Clouds","scattered clouds","2017-06-12 22:00:00",1969
"None",20.19,0,0,75,"Mist","mist","2017-06-12 23:00:00",1250
"None",19.75,0,0,1,"Clear","sky is clear","2017-06-13 00:00:00",750
"None",19.4,0,0,1,"Mist","mist","2017-06-13 01:00:00",423
"None",18.86,0,0,1,"Mist","mist","2017-06-13 02:00:00",293
"None",19.0700000000001,0,0,1,"Clear","sky is clear","2017-06-13 03:00:00",310
"None",18.93,0,0,1,"Clear","sky is clear","2017-06-13 04:00:00",883
"None",19.0700000000001,0,0,1,"Clear","sky is clear","2017-06-13 05:00:00",3010
"None",19.0700000000001,0,0,1,"Clear","sky is clear","2017-06-13 06:00:00",5800
"None",19.27,0,0,75,"Clouds","broken clouds","2017-06-13 07:00:00",6242
"None",20.26,0,0,40,"Rain","light rain","2017-06-13 08:00:00",5855
"None",21.53,0,0,1,"Clear","sky is clear","2017-06-13 09:00:00",5000
"None",22.86,0,0,1,"Clear","sky is clear","2017-06-13 10:00:00",4357
"None",24,0,0,75,"Clouds","broken clouds","2017-06-13 11:00:00",4719
"None",24.8,0,0,40,"Thunderstorm","proximity thunderstorm","2017-06-13 12:00:00",4934
"None",25.33,0,0,75,"Clouds","broken clouds","2017-06-13 13:00:00",4991
"None",26.6,0,0,90,"Clouds","overcast clouds","2017-06-13 14:00:00",4984
"None",27.6,0,0,75,"Clouds","broken clouds","2017-06-13 15:00:00",5559
"None",28.4,0,0,90,"Clouds","overcast clouds","2017-06-13 16:00:00",6262
"None",29.66,0,0,75,"Clouds","broken clouds","2017-06-13 17:00:00",6006
"None",30.0700000000001,0,0,75,"Clouds","broken clouds","2017-06-13 18:00:00",4601
"None",30.27,0,0,75,"Clouds","broken clouds","2017-06-13 19:00:00",3321
"None",30,0,0,75,"Clouds","broken clouds","2017-06-13 20:00:00",3114
"None",28.87,0,0,40,"Clouds","scattered clouds","2017-06-13 21:00:00",2964
"None",27.93,0,0,1,"Clear","sky is clear","2017-06-13 22:00:00",2805
"None",27.0700000000001,0,0,1,"Clear","sky is clear","2017-06-13 23:00:00",1328
"None",26.53,0,0,90,"Thunderstorm","proximity thunderstorm","2017-06-14 00:00:00",704
"None",26.53,0,0,90,"Rain","moderate rain","2017-06-14 00:00:00",704
"None",22.45,0,0,75,"Thunderstorm","thunderstorm","2017-06-14 01:00:00",408
"None",22.45,0,0,75,"Mist","mist","2017-06-14 01:00:00",408
"None",22.45,0,0,75,"Rain","heavy intensity rain","2017-06-14 01:00:00",408
"None",22.45,0,0,75,"Drizzle","light intensity drizzle","2017-06-14 01:00:00",408
"None",18.6,0,0,90,"Rain","heavy intensity rain","2017-06-14 02:00:00",310
"None",18.6,0,0,90,"Drizzle","light intensity drizzle","2017-06-14 02:00:00",310
"None",18.6,0,0,90,"Thunderstorm","thunderstorm with rain","2017-06-14 02:00:00",310
"None",18.6,0,0,40,"Rain","light rain","2017-06-14 03:00:00",369
"None",18.6,0,0,40,"Drizzle","light intensity drizzle","2017-06-14 03:00:00",369
"None",18.2,0,0,20,"Clouds","few clouds","2017-06-14 04:00:00",854
"None",18.14,0,0,1,"Clear","sky is clear","2017-06-14 05:00:00",2890
"None",18.6,0,0,90,"Rain","light rain","2017-06-14 06:00:00",5880
"None",18.8,0,0,75,"Rain","light rain","2017-06-14 07:00:00",5538
"None",18.8,0,0,75,"Drizzle","light intensity drizzle","2017-06-14 07:00:00",5538
"None",19.6,0,0,75,"Rain","light rain","2017-06-14 08:00:00",5629
"None",20.79,0,0,40,"Clouds","scattered clouds","2017-06-14 09:00:00",5020
"None",22.5700000000001,0,0,1,"Clear","sky is clear","2017-06-14 10:00:00",4555
"None",23.8,0,0,75,"Clouds","broken clouds","2017-06-14 11:00:00",4866
"None",24.68,0,0,75,"Clouds","broken clouds","2017-06-14 12:00:00",4996
"None",25.13,0,0,1,"Clear","sky is clear","2017-06-14 13:00:00",4867
"None",25.5,0,0,40,"Clouds","scattered clouds","2017-06-14 14:00:00",5157
"None",26.47,0,0,1,"Clear","sky is clear","2017-06-14 15:00:00",5681
"None",27.31,0,0,40,"Clouds","scattered clouds","2017-06-14 16:00:00",6593
"None",27.5,0,0,40,"Clouds","scattered clouds","2017-06-14 17:00:00",6055
"None",27.67,0,0,40,"Clouds","scattered clouds","2017-06-14 18:00:00",4795
"None",27.47,0,0,40,"Clouds","scattered clouds","2017-06-14 19:00:00",3535
"None",26.87,0,0,40,"Clouds","scattered clouds","2017-06-14 20:00:00",3089
"None",25.67,0,0,40,"Clouds","scattered clouds","2017-06-14 21:00:00",2733
"None",23.26,0,0,40,"Clouds","scattered clouds","2017-06-14 22:00:00",2563
"None",21.13,0,0,1,"Clear","sky is clear","2017-06-14 23:00:00",2347
"None",19.78,0,0,1,"Clear","sky is clear","2017-06-15 00:00:00",938
"None",19.86,0,0,1,"Clear","sky is clear","2017-06-15 01:00:00",563
"None",18.6,0,0,1,"Clear","sky is clear","2017-06-15 02:00:00",336
"None",18,0,0,1,"Clear","sky is clear","2017-06-15 03:00:00",381
"None",17.64,0,0,1,"Clear","sky is clear","2017-06-15 04:00:00",872
"None",17.8,0,0,1,"Clear","sky is clear","2017-06-15 05:00:00",2957
"None",17.19,0,0,1,"Clear","sky is clear","2017-06-15 06:00:00",5896
"None",18.73,0,0,1,"Clear","sky is clear","2017-06-15 07:00:00",6148
"None",20.46,0,0,5,"Clear","sky is clear","2017-06-15 08:00:00",5945
"None",21.73,0,0,1,"Clear","sky is clear","2017-06-15 09:00:00",5073
"None",23.13,0,0,5,"Clear","sky is clear","2017-06-15 10:00:00",4816
"None",24.53,0,0,5,"Clear","sky is clear","2017-06-15 11:00:00",5189
"None",25.27,0,0,40,"Clouds","scattered clouds","2017-06-15 12:00:00",4944
"None",26.33,0,0,40,"Clouds","scattered clouds","2017-06-15 13:00:00",4933
"None",27,0,0,1,"Clear","sky is clear","2017-06-15 14:00:00",5121
"None",27.73,0,0,75,"Clouds","broken clouds","2017-06-15 15:00:00",5802
"None",28.27,0,0,75,"Clouds","broken clouds","2017-06-15 16:00:00",6239
"None",28.67,0,0,1,"Clear","sky is clear","2017-06-15 17:00:00",5844
"None",28.74,0,0,40,"Clouds","scattered clouds","2017-06-15 18:00:00",4542
"None",28.67,0,0,1,"Clear","sky is clear","2017-06-15 19:00:00",3541
"None",27.87,0,0,20,"Clouds","few clouds","2017-06-15 20:00:00",3439
"None",26.47,0,0,1,"Clear","sky is clear","2017-06-15 21:00:00",3312
"None",23.2,0,0,1,"Clear","sky is clear","2017-06-15 22:00:00",2700
"None",20.45,0,0,1,"Clear","sky is clear","2017-06-15 23:00:00",1532
"None",18.21,0,0,1,"Clear","sky is clear","2017-06-16 00:00:00",890
"None",18.0700000000001,0,0,1,"Clear","sky is clear","2017-06-16 01:00:00",540
"None",18,0,0,1,"Clear","sky is clear","2017-06-16 02:00:00",411
"None",17.53,0,0,1,"Clear","sky is clear","2017-06-16 03:00:00",404
"None",16.66,0,0,1,"Clear","sky is clear","2017-06-16 04:00:00",889
"None",16.99,0,0,1,"Clear","sky is clear","2017-06-16 05:00:00",2746
"None",18,0,0,40,"Clouds","scattered clouds","2017-06-16 06:00:00",4912
"None",19.2,0,0,40,"Clouds","scattered clouds","2017-06-16 07:00:00",6195
"None",19.87,0,0,75,"Clouds","broken clouds","2017-06-16 08:00:00",5351
"None",21.13,0,0,75,"Rain","light rain","2017-06-16 09:00:00",4848
"None",22.13,0,0,75,"Clouds","broken clouds","2017-06-16 10:00:00",4563
"None",22.93,0,0,75,"Clouds","broken clouds","2017-06-16 11:00:00",4872
"None",24.28,0,0,1,"Clear","sky is clear","2017-06-16 12:00:00",5135
"None",26.3200000000001,0,0,75,"Clouds","broken clouds","2017-06-16 13:00:00",5101
"None",28,0,0,75,"Clouds","broken clouds","2017-06-16 14:00:00",5257
"None",28.6,0,0,40,"Clouds","scattered clouds","2017-06-16 15:00:00",4762
"None",27.46,0,0,90,"Clouds","overcast clouds","2017-06-16 16:00:00",5764
"None",27.25,0,0,75,"Rain","light rain","2017-06-16 17:00:00",5266
"None",26.06,0,0,90,"Rain","moderate rain","2017-06-16 18:00:00",4619
"None",25.19,0,0,90,"Rain","light rain","2017-06-16 19:00:00",3660
"None",25.19,0,0,90,"Drizzle","light intensity drizzle","2017-06-16 19:00:00",3660
"None",23.93,0,0,90,"Drizzle","light intensity drizzle","2017-06-16 20:00:00",3465
"None",23.13,0,0,75,"Clouds","broken clouds","2017-06-16 21:00:00",3262
"None",21.8200000000001,0,0,1,"Clear","sky is clear","2017-06-16 22:00:00",1688
"None",20.75,0,0,1,"Clear","sky is clear","2017-06-16 23:00:00",384
